micro,year,name,num,ast
Klebsiella pneumoniae|Carbapenems,2016,Malta,6,R
Klebsiella pneumoniae|Carbapenems,2016,Netherlands,1,R
Klebsiella pneumoniae|Carbapenems,2016,Norway,0,R
Klebsiella pneumoniae|Carbapenems,2016,Poland,24,R
Klebsiella pneumoniae|Carbapenems,2016,Portugal,121,R
Klebsiella pneumoniae|Carbapenems,2016,Romania,105,R
Klebsiella pneumoniae|Carbapenems,2016,Sweden,2,R
Klebsiella pneumoniae|Carbapenems,2016,Slovenia,0,R
Klebsiella pneumoniae|Carbapenems,2016,Slovakia,11,R
Klebsiella pneumoniae|Carbapenems,2016,United Kingdom,11,R
Klebsiella pneumoniae|Carbapenems,2017,Austria,11,R
Klebsiella pneumoniae|Carbapenems,2017,Belgium,9,R
Klebsiella pneumoniae|Carbapenems,2017,Bulgaria,21,R
Klebsiella pneumoniae|Carbapenems,2017,Cyprus,11,R
Klebsiella pneumoniae|Carbapenems,2017,Czechia,4,R
Klebsiella pneumoniae|Carbapenems,2017,Germany,18,R
Klebsiella pneumoniae|Carbapenems,2017,Denmark,3,R
Klebsiella pneumoniae|Carbapenems,2017,Estonia,0,R
Klebsiella pneumoniae|Carbapenems,2017,Greece,882,R
Klebsiella pneumoniae|Carbapenems,2017,Spain,42,R
Klebsiella pneumoniae|Carbapenems,2017,Finland,2,R
Klebsiella pneumoniae|Carbapenems,2017,France,19,R
Klebsiella pneumoniae|Carbapenems,2017,Croatia,0,R
Klebsiella pneumoniae|Carbapenems,2017,Hungary,2,R
Klebsiella pneumoniae|Carbapenems,2017,Ireland,1,R
Klebsiella pneumoniae|Carbapenems,2017,Iceland,0,R
Klebsiella pneumoniae|Carbapenems,2017,Italy,782,R
Klebsiella pneumoniae|Carbapenems,2017,Lithuania,2,R
Klebsiella pneumoniae|Carbapenems,2017,Luxembourg,0,R
Klebsiella pneumoniae|Carbapenems,2017,Latvia,0,R
Klebsiella pneumoniae|Carbapenems,2017,Malta,12,R
Klebsiella pneumoniae|Carbapenems,2017,Netherlands,6,R
Klebsiella pneumoniae|Carbapenems,2017,Norway,0,R
Klebsiella pneumoniae|Carbapenems,2017,Poland,74,R
Klebsiella pneumoniae|Carbapenems,2017,Portugal,235,R
Klebsiella pneumoniae|Carbapenems,2017,Romania,75,R
Klebsiella pneumoniae|Carbapenems,2017,Sweden,1,R
Klebsiella pneumoniae|Carbapenems,2017,Slovenia,0,R
Klebsiella pneumoniae|Carbapenems,2017,Slovakia,20,R
Klebsiella pneumoniae|Carbapenems,2017,United Kingdom,31,R
Klebsiella pneumoniae|Carbapenems,2018,Austria,12,R
Klebsiella pneumoniae|Carbapenems,2018,Belgium,13,R
Klebsiella pneumoniae|Carbapenems,2018,Bulgaria,41,R
Klebsiella pneumoniae|Carbapenems,2018,Cyprus,19,R
Klebsiella pneumoniae|Carbapenems,2018,Czechia,3,R
Klebsiella pneumoniae|Carbapenems,2018,Germany,17,R
Klebsiella pneumoniae|Carbapenems,2018,Denmark,6,R
Klebsiella pneumoniae|Carbapenems,2018,Estonia,1,R
Klebsiella pneumoniae|Carbapenems,2018,Greece,957,R
Klebsiella pneumoniae|Carbapenems,2018,Spain,76,R
Klebsiella pneumoniae|Carbapenems,2018,Finland,5,R
Klebsiella pneumoniae|Carbapenems,2018,France,15,R
Klebsiella pneumoniae|Carbapenems,2018,Croatia,7,R
Klebsiella pneumoniae|Carbapenems,2018,Hungary,2,R
Klebsiella pneumoniae|Carbapenems,2018,Ireland,3,R
Klebsiella pneumoniae|Carbapenems,2018,Iceland,0,R
Klebsiella pneumoniae|Carbapenems,2018,Italy,1516,R
Klebsiella pneumoniae|Carbapenems,2018,Lithuania,1,R
Klebsiella pneumoniae|Carbapenems,2018,Luxembourg,0,R
Klebsiella pneumoniae|Carbapenems,2018,Latvia,1,R
Klebsiella pneumoniae|Carbapenems,2018,Malta,21,R
Klebsiella pneumoniae|Carbapenems,2018,Netherlands,7,R
Klebsiella pneumoniae|Carbapenems,2018,Norway,1,R
Klebsiella pneumoniae|Carbapenems,2018,Poland,96,R
Klebsiella pneumoniae|Carbapenems,2018,Portugal,300,R
Klebsiella pneumoniae|Carbapenems,2018,Romania,130,R
Klebsiella pneumoniae|Carbapenems,2018,Sweden,2,R
Klebsiella pneumoniae|Carbapenems,2018,Slovakia,17,R
Klebsiella pneumoniae|Carbapenems,2018,United Kingdom,39,R
Klebsiella pneumoniae|Carbapenems,2019,Austria,16,R
Klebsiella pneumoniae|Carbapenems,2019,Belgium,8,R
Klebsiella pneumoniae|Carbapenems,2019,Bulgaria,72,R
Klebsiella pneumoniae|Carbapenems,2019,Cyprus,8,R
Klebsiella pneumoniae|Carbapenems,2019,Czechia,8,R
Klebsiella pneumoniae|Carbapenems,2019,Germany,44,R
Klebsiella pneumoniae|Carbapenems,2019,Denmark,4,R
Klebsiella pneumoniae|Carbapenems,2019,Estonia,0,R
Klebsiella pneumoniae|Carbapenems,2019,Greece,182,R
Klebsiella pneumoniae|Carbapenems,2019,Spain,93,R
Klebsiella pneumoniae|Carbapenems,2019,Finland,3,R
Klebsiella pneumoniae|Carbapenems,2019,France,30,R
Klebsiella pneumoniae|Carbapenems,2019,Croatia,39,R
Klebsiella pneumoniae|Carbapenems,2019,Hungary,8,R
Klebsiella pneumoniae|Carbapenems,2019,Ireland,5,R
Klebsiella pneumoniae|Carbapenems,2019,Iceland,0,R
Klebsiella pneumoniae|Carbapenems,2019,Italy,2089,R
Klebsiella pneumoniae|Carbapenems,2019,Lithuania,15,R
Klebsiella pneumoniae|Carbapenems,2019,Luxembourg,1,R
Klebsiella pneumoniae|Carbapenems,2019,Latvia,0,R
Klebsiella pneumoniae|Carbapenems,2019,Malta,10,R
Klebsiella pneumoniae|Carbapenems,2019,Netherlands,3,R
Klebsiella pneumoniae|Carbapenems,2019,Norway,2,R
Klebsiella pneumoniae|Carbapenems,2019,Poland,89,R
Klebsiella pneumoniae|Carbapenems,2019,Portugal,292,R
Klebsiella pneumoniae|Carbapenems,2019,Romania,152,R
Klebsiella pneumoniae|Carbapenems,2019,Sweden,2,R
Klebsiella pneumoniae|Carbapenems,2019,Slovakia,16,R
Klebsiella pneumoniae|Carbapenems,2019,United Kingdom,35,R
Klebsiella pneumoniae|Carbapenems,2005,Austria,80,S
Klebsiella pneumoniae|Carbapenems,2005,Belgium,0,S
Klebsiella pneumoniae|Carbapenems,2005,Bulgaria,30,S
Klebsiella pneumoniae|Carbapenems,2005,Cyprus,9,S
Klebsiella pneumoniae|Carbapenems,2005,Czechia,44,S
Klebsiella pneumoniae|Carbapenems,2005,Germany,100,S
Klebsiella pneumoniae|Carbapenems,2005,Denmark,0,S
Klebsiella pneumoniae|Carbapenems,2005,Estonia,26,S
Klebsiella pneumoniae|Carbapenems,2005,Greece,532,S
Klebsiella pneumoniae|Carbapenems,2005,Spain,54,S
Klebsiella pneumoniae|Carbapenems,2005,Finland,131,S
Klebsiella pneumoniae|Carbapenems,2005,France,752,S
Klebsiella pneumoniae|Carbapenems,2005,Croatia,112,S
Klebsiella pneumoniae|Carbapenems,2005,Hungary,299,S
Klebsiella pneumoniae|Carbapenems,2005,Ireland,26,S
Klebsiella pneumoniae|Carbapenems,2005,Iceland,21,S
Klebsiella pneumoniae|Carbapenems,2005,Italy,0,S
Klebsiella pneumoniae|Carbapenems,2005,Luxembourg,0,S
Klebsiella pneumoniae|Carbapenems,2005,Latvia,0,S
Klebsiella pneumoniae|Carbapenems,2005,Malta,18,S
Klebsiella pneumoniae|Carbapenems,2005,Netherlands,230,S
Klebsiella pneumoniae|Carbapenems,2005,Norway,160,S
Klebsiella pneumoniae|Carbapenems,2005,Poland,33,S
Klebsiella pneumoniae|Carbapenems,2005,Portugal,0,S
Klebsiella pneumoniae|Carbapenems,2005,Romania,1,S
Klebsiella pneumoniae|Carbapenems,2005,Sweden,16,S
Klebsiella pneumoniae|Carbapenems,2005,Slovenia,44,S
Klebsiella pneumoniae|Carbapenems,2005,Slovakia,0,S
Klebsiella pneumoniae|Carbapenems,2005,United Kingdom,275,S
Klebsiella pneumoniae|Carbapenems,2006,Austria,269,S
Klebsiella pneumoniae|Carbapenems,2006,Belgium,0,S
Klebsiella pneumoniae|Carbapenems,2006,Bulgaria,47,S
Klebsiella pneumoniae|Carbapenems,2006,Cyprus,26,S
Klebsiella pneumoniae|Carbapenems,2006,Czechia,15,S
Klebsiella pneumoniae|Carbapenems,2006,Germany,146,S
Klebsiella pneumoniae|Carbapenems,2006,Denmark,44,S
Klebsiella pneumoniae|Carbapenems,2006,Estonia,26,S
Klebsiella pneumoniae|Carbapenems,2006,Greece,525,S
Klebsiella pneumoniae|Carbapenems,2006,Spain,468,S
Klebsiella pneumoniae|Carbapenems,2006,Finland,214,S
Klebsiella pneumoniae|Carbapenems,2006,France,831,S
Klebsiella pneumoniae|Carbapenems,2006,Croatia,204,S
Klebsiella pneumoniae|Carbapenems,2006,Hungary,283,S
Klebsiella pneumoniae|Carbapenems,2006,Ireland,147,S
Klebsiella pneumoniae|Carbapenems,2006,Iceland,12,S
Klebsiella pneumoniae|Carbapenems,2006,Italy,299,S
Klebsiella pneumoniae|Carbapenems,2006,Lithuania,32,S
Klebsiella pneumoniae|Carbapenems,2006,Luxembourg,2,S
Klebsiella pneumoniae|Carbapenems,2006,Latvia,26,S
Klebsiella pneumoniae|Carbapenems,2006,Malta,32,S
Klebsiella pneumoniae|Carbapenems,2006,Netherlands,328,S
Klebsiella pneumoniae|Carbapenems,2006,Norway,219,S
Klebsiella pneumoniae|Carbapenems,2006,Poland,17,S
Klebsiella pneumoniae|Carbapenems,2006,Portugal,0,S
Klebsiella pneumoniae|Carbapenems,2006,Romania,32,S
Klebsiella pneumoniae|Carbapenems,2006,Sweden,3,S
Klebsiella pneumoniae|Carbapenems,2006,Slovenia,117,S
Klebsiella pneumoniae|Carbapenems,2006,Slovakia,0,S
Klebsiella pneumoniae|Carbapenems,2006,United Kingdom,285,S
Klebsiella pneumoniae|Carbapenems,2007,Austria,305,S
Klebsiella pneumoniae|Carbapenems,2007,Belgium,0,S
Klebsiella pneumoniae|Carbapenems,2007,Bulgaria,27,S
Klebsiella pneumoniae|Carbapenems,2007,Cyprus,38,S
Klebsiella pneumoniae|Carbapenems,2007,Czechia,287,S
Klebsiella pneumoniae|Carbapenems,2007,Germany,170,S
Klebsiella pneumoniae|Carbapenems,2007,Denmark,93,S
Klebsiella pneumoniae|Carbapenems,2007,Estonia,48,S
Klebsiella pneumoniae|Carbapenems,2007,Greece,522,S
Klebsiella pneumoniae|Carbapenems,2007,Spain,570,S
Klebsiella pneumoniae|Carbapenems,2007,Finland,251,S
Klebsiella pneumoniae|Carbapenems,2007,France,1056,S
Klebsiella pneumoniae|Carbapenems,2007,Croatia,278,S
Klebsiella pneumoniae|Carbapenems,2007,Hungary,309,S
Klebsiella pneumoniae|Carbapenems,2007,Ireland,173,S
Klebsiella pneumoniae|Carbapenems,2007,Iceland,26,S
Klebsiella pneumoniae|Carbapenems,2007,Italy,354,S
Klebsiella pneumoniae|Carbapenems,2007,Lithuania,41,S
Klebsiella pneumoniae|Carbapenems,2007,Luxembourg,19,S
Klebsiella pneumoniae|Carbapenems,2007,Latvia,27,S
Klebsiella pneumoniae|Carbapenems,2007,Malta,28,S
Klebsiella pneumoniae|Carbapenems,2007,Netherlands,336,S
Klebsiella pneumoniae|Carbapenems,2007,Norway,274,S
Klebsiella pneumoniae|Carbapenems,2007,Poland,12,S
Klebsiella pneumoniae|Carbapenems,2007,Portugal,57,S
Klebsiella pneumoniae|Carbapenems,2007,Romania,23,S
Klebsiella pneumoniae|Carbapenems,2007,Sweden,525,S
Klebsiella pneumoniae|Carbapenems,2007,Slovenia,144,S
Klebsiella pneumoniae|Carbapenems,2007,Slovakia,0,S
Klebsiella pneumoniae|Carbapenems,2007,United Kingdom,301,S
Klebsiella pneumoniae|Carbapenems,2008,Austria,397,S
Klebsiella pneumoniae|Carbapenems,2008,Belgium,0,S
Klebsiella pneumoniae|Carbapenems,2008,Bulgaria,45,S
Klebsiella pneumoniae|Carbapenems,2008,Cyprus,56,S
Klebsiella pneumoniae|Carbapenems,2008,Czechia,1257,S
Klebsiella pneumoniae|Carbapenems,2008,Germany,231,S
Klebsiella pneumoniae|Carbapenems,2008,Denmark,522,S
Klebsiella pneumoniae|Carbapenems,2008,Estonia,62,S
Klebsiella pneumoniae|Carbapenems,2008,Greece,591,S
Klebsiella pneumoniae|Carbapenems,2008,Spain,586,S
Klebsiella pneumoniae|Carbapenems,2008,Finland,280,S
Klebsiella pneumoniae|Carbapenems,2008,France,1020,S
Klebsiella pneumoniae|Carbapenems,2008,Croatia,320,S
Klebsiella pneumoniae|Carbapenems,2008,Hungary,360,S
Klebsiella pneumoniae|Carbapenems,2008,Ireland,230,S
Klebsiella pneumoniae|Carbapenems,2008,Iceland,24,S
Klebsiella pneumoniae|Carbapenems,2008,Italy,300,S
Klebsiella pneumoniae|Carbapenems,2008,Lithuania,53,S
Klebsiella pneumoniae|Carbapenems,2008,Luxembourg,2,S
Klebsiella pneumoniae|Carbapenems,2008,Latvia,39,S
Klebsiella pneumoniae|Carbapenems,2008,Malta,36,S
Klebsiella pneumoniae|Carbapenems,2008,Netherlands,419,S
Klebsiella pneumoniae|Carbapenems,2008,Norway,295,S
Klebsiella pneumoniae|Carbapenems,2008,Poland,8,S
Klebsiella pneumoniae|Carbapenems,2008,Portugal,137,S
Klebsiella pneumoniae|Carbapenems,2008,Romania,5,S
Klebsiella pneumoniae|Carbapenems,2008,Sweden,638,S
Klebsiella pneumoniae|Carbapenems,2008,Slovenia,157,S
Klebsiella pneumoniae|Carbapenems,2008,Slovakia,0,S
Klebsiella pneumoniae|Carbapenems,2008,United Kingdom,239,S
Klebsiella pneumoniae|Carbapenems,2009,Austria,463,S
Klebsiella pneumoniae|Carbapenems,2009,Belgium,82,S
Klebsiella pneumoniae|Carbapenems,2009,Bulgaria,87,S
Klebsiella pneumoniae|Carbapenems,2009,Cyprus,43,S
Klebsiella pneumoniae|Carbapenems,2009,Czechia,1211,S
Klebsiella pneumoniae|Carbapenems,2009,Germany,467,S
Klebsiella pneumoniae|Carbapenems,2009,Denmark,504,S
Klebsiella pneumoniae|Carbapenems,2009,Estonia,50,S
Klebsiella pneumoniae|Carbapenems,2009,Greece,788,S
Klebsiella pneumoniae|Carbapenems,2009,Spain,574,S
Klebsiella pneumoniae|Carbapenems,2009,Finland,349,S
Klebsiella pneumoniae|Carbapenems,2009,France,1262,S
Klebsiella pneumoniae|Carbapenems,2009,Hungary,358,S
Klebsiella pneumoniae|Carbapenems,2009,Ireland,253,S
Klebsiella pneumoniae|Carbapenems,2009,Iceland,26,S
Klebsiella pneumoniae|Carbapenems,2009,Italy,300,S
Klebsiella pneumoniae|Carbapenems,2009,Lithuania,64,S
Klebsiella pneumoniae|Carbapenems,2009,Luxembourg,27,S
Klebsiella pneumoniae|Carbapenems,2009,Latvia,44,S
Klebsiella pneumoniae|Carbapenems,2009,Malta,38,S
Klebsiella pneumoniae|Carbapenems,2009,Netherlands,398,S
Klebsiella pneumoniae|Carbapenems,2009,Norway,350,S
Klebsiella pneumoniae|Carbapenems,2009,Poland,138,S
Klebsiella pneumoniae|Carbapenems,2009,Portugal,481,S
Klebsiella pneumoniae|Carbapenems,2009,Romania,1,S
Klebsiella pneumoniae|Carbapenems,2009,Sweden,1,S
Klebsiella pneumoniae|Carbapenems,2009,Slovenia,188,S
Klebsiella pneumoniae|Carbapenems,2009,United Kingdom,588,S
Klebsiella pneumoniae|Carbapenems,2010,Austria,506,S
Klebsiella pneumoniae|Carbapenems,2010,Belgium,116,S
Klebsiella pneumoniae|Carbapenems,2010,Bulgaria,126,S
Klebsiella pneumoniae|Carbapenems,2010,Cyprus,55,S
Klebsiella pneumoniae|Carbapenems,2010,Czechia,1100,S
Klebsiella pneumoniae|Carbapenems,2010,Germany,463,S
Klebsiella pneumoniae|Carbapenems,2010,Denmark,491,S
Klebsiella pneumoniae|Carbapenems,2010,Estonia,66,S
Klebsiella pneumoniae|Carbapenems,2010,Greece,683,S
Klebsiella pneumoniae|Carbapenems,2010,Spain,1161,S
Klebsiella pneumoniae|Carbapenems,2010,Finland,390,S
Klebsiella pneumoniae|Carbapenems,2010,France,1428,S
Klebsiella pneumoniae|Carbapenems,2010,Croatia,260,S
Klebsiella pneumoniae|Carbapenems,2010,Hungary,462,S
Klebsiella pneumoniae|Carbapenems,2010,Ireland,301,S
Klebsiella pneumoniae|Carbapenems,2010,Iceland,13,S
Klebsiella pneumoniae|Carbapenems,2010,Italy,615,S
Klebsiella pneumoniae|Carbapenems,2010,Lithuania,43,S
Klebsiella pneumoniae|Carbapenems,2010,Luxembourg,57,S
Klebsiella pneumoniae|Carbapenems,2010,Latvia,62,S
Klebsiella pneumoniae|Carbapenems,2010,Malta,57,S
Klebsiella pneumoniae|Carbapenems,2010,Netherlands,890,S
Klebsiella pneumoniae|Carbapenems,2010,Norway,448,S
Klebsiella pneumoniae|Carbapenems,2010,Poland,238,S
Klebsiella pneumoniae|Carbapenems,2010,Portugal,436,S
Klebsiella pneumoniae|Carbapenems,2010,Romania,14,S
Klebsiella pneumoniae|Carbapenems,2010,Sweden,705,S
Klebsiella pneumoniae|Carbapenems,2010,Slovenia,194,S
Klebsiella pneumoniae|Carbapenems,2010,United Kingdom,674,S
Klebsiella pneumoniae|Carbapenems,2011,Austria,608,S
Klebsiella pneumoniae|Carbapenems,2011,Belgium,644,S
Klebsiella pneumoniae|Carbapenems,2011,Bulgaria,116,S
Klebsiella pneumoniae|Carbapenems,2011,Cyprus,69,S
Klebsiella pneumoniae|Carbapenems,2011,Czechia,1187,S
Klebsiella pneumoniae|Carbapenems,2011,Germany,511,S
Klebsiella pneumoniae|Carbapenems,2011,Denmark,589,S
Klebsiella pneumoniae|Carbapenems,2011,Estonia,73,S
Klebsiella pneumoniae|Carbapenems,2011,Greece,478,S
Klebsiella pneumoniae|Carbapenems,2011,Spain,1138,S
Klebsiella pneumoniae|Carbapenems,2011,Finland,403,S
Klebsiella pneumoniae|Carbapenems,2011,France,1638,S
Klebsiella pneumoniae|Carbapenems,2011,Croatia,298,S
Klebsiella pneumoniae|Carbapenems,2011,Hungary,403,S
Klebsiella pneumoniae|Carbapenems,2011,Ireland,299,S
Klebsiella pneumoniae|Carbapenems,2011,Iceland,0,S
Klebsiella pneumoniae|Carbapenems,2011,Italy,433,S
Klebsiella pneumoniae|Carbapenems,2011,Lithuania,19,S
Klebsiella pneumoniae|Carbapenems,2011,Luxembourg,48,S
Klebsiella pneumoniae|Carbapenems,2011,Latvia,65,S
Klebsiella pneumoniae|Carbapenems,2011,Malta,49,S
Klebsiella pneumoniae|Carbapenems,2011,Netherlands,867,S
Klebsiella pneumoniae|Carbapenems,2011,Norway,442,S
Klebsiella pneumoniae|Carbapenems,2011,Poland,369,S
Klebsiella pneumoniae|Carbapenems,2011,Portugal,577,S
Klebsiella pneumoniae|Carbapenems,2011,Romania,10,S
Klebsiella pneumoniae|Carbapenems,2011,Sweden,941,S
Klebsiella pneumoniae|Carbapenems,2011,Slovenia,231,S
Klebsiella pneumoniae|Carbapenems,2011,Slovakia,431,S
Klebsiella pneumoniae|Carbapenems,2011,United Kingdom,821,S
Klebsiella pneumoniae|Carbapenems,2012,Austria,727,S
Klebsiella pneumoniae|Carbapenems,2012,Belgium,540,S
Klebsiella pneumoniae|Carbapenems,2012,Bulgaria,106,S
Klebsiella pneumoniae|Carbapenems,2012,Cyprus,59,S
Klebsiella pneumoniae|Carbapenems,2012,Czechia,1298,S
Klebsiella pneumoniae|Carbapenems,2012,Germany,660,S
Klebsiella pneumoniae|Carbapenems,2012,Denmark,678,S
Klebsiella pneumoniae|Carbapenems,2012,Estonia,78,S
Klebsiella pneumoniae|Carbapenems,2012,Greece,549,S
Klebsiella pneumoniae|Carbapenems,2012,Spain,1136,S
Klebsiella pneumoniae|Carbapenems,2012,Finland,536,S
Klebsiella pneumoniae|Carbapenems,2012,France,1610,S
Klebsiella pneumoniae|Carbapenems,2012,Croatia,329,S
Klebsiella pneumoniae|Carbapenems,2012,Hungary,463,S
Klebsiella pneumoniae|Carbapenems,2012,Ireland,338,S
Klebsiella pneumoniae|Carbapenems,2012,Iceland,0,S
Klebsiella pneumoniae|Carbapenems,2012,Italy,580,S
Klebsiella pneumoniae|Carbapenems,2012,Lithuania,185,S
Klebsiella pneumoniae|Carbapenems,2012,Luxembourg,47,S
Klebsiella pneumoniae|Carbapenems,2012,Latvia,77,S
Klebsiella pneumoniae|Carbapenems,2012,Malta,52,S
Klebsiella pneumoniae|Carbapenems,2012,Netherlands,945,S
Klebsiella pneumoniae|Carbapenems,2012,Norway,620,S
Klebsiella pneumoniae|Carbapenems,2012,Poland,352,S
Klebsiella pneumoniae|Carbapenems,2012,Portugal,743,S
Klebsiella pneumoniae|Carbapenems,2012,Romania,87,S
Klebsiella pneumoniae|Carbapenems,2012,Sweden,976,S
Klebsiella pneumoniae|Carbapenems,2012,Slovenia,252,S
Klebsiella pneumoniae|Carbapenems,2012,Slovakia,308,S
Klebsiella pneumoniae|Carbapenems,2012,United Kingdom,880,S
Klebsiella pneumoniae|Carbapenems,2013,Austria,897,S
Klebsiella pneumoniae|Carbapenems,2013,Belgium,612,S
Klebsiella pneumoniae|Carbapenems,2013,Bulgaria,129,S
Klebsiella pneumoniae|Carbapenems,2013,Cyprus,63,S
Klebsiella pneumoniae|Carbapenems,2013,Czechia,1121,S
Klebsiella pneumoniae|Carbapenems,2013,Germany,757,S
Klebsiella pneumoniae|Carbapenems,2013,Denmark,643,S
Klebsiella pneumoniae|Carbapenems,2013,Estonia,72,S
Klebsiella pneumoniae|Carbapenems,2013,Greece,479,S
Klebsiella pneumoniae|Carbapenems,2013,Spain,1212,S
Klebsiella pneumoniae|Carbapenems,2013,Finland,550,S
Klebsiella pneumoniae|Carbapenems,2013,France,1821,S
Klebsiella pneumoniae|Carbapenems,2013,Croatia,371,S
Klebsiella pneumoniae|Carbapenems,2013,Hungary,521,S
Klebsiella pneumoniae|Carbapenems,2013,Ireland,315,S
Klebsiella pneumoniae|Carbapenems,2013,Iceland,0,S
Klebsiella pneumoniae|Carbapenems,2013,Italy,930,S
Klebsiella pneumoniae|Carbapenems,2013,Lithuania,144,S
Klebsiella pneumoniae|Carbapenems,2013,Luxembourg,52,S
Klebsiella pneumoniae|Carbapenems,2013,Latvia,92,S
Klebsiella pneumoniae|Carbapenems,2013,Malta,57,S
Klebsiella pneumoniae|Carbapenems,2013,Netherlands,1053,S
Klebsiella pneumoniae|Carbapenems,2013,Norway,644,S
Klebsiella pneumoniae|Carbapenems,2013,Poland,366,S
Klebsiella pneumoniae|Carbapenems,2013,Portugal,882,S
Klebsiella pneumoniae|Carbapenems,2013,Romania,167,S
Klebsiella pneumoniae|Carbapenems,2013,Sweden,1269,S
Klebsiella pneumoniae|Carbapenems,2013,Slovenia,244,S
Klebsiella pneumoniae|Carbapenems,2013,Slovakia,340,S
Klebsiella pneumoniae|Carbapenems,2013,United Kingdom,1044,S
Klebsiella pneumoniae|Carbapenems,2014,Austria,964,S
Klebsiella pneumoniae|Carbapenems,2014,Belgium,425,S
Klebsiella pneumoniae|Carbapenems,2014,Bulgaria,129,S
Klebsiella pneumoniae|Carbapenems,2014,Cyprus,75,S
Klebsiella pneumoniae|Carbapenems,2014,Czechia,1142,S
Klebsiella pneumoniae|Carbapenems,2014,Germany,995,S
Klebsiella pneumoniae|Carbapenems,2014,Denmark,827,S
Klebsiella pneumoniae|Carbapenems,2014,Estonia,91,S
Klebsiella pneumoniae|Carbapenems,2014,Greece,406,S
Klebsiella pneumoniae|Carbapenems,2014,Spain,1225,S
Klebsiella pneumoniae|Carbapenems,2014,Finland,582,S
Klebsiella pneumoniae|Carbapenems,2014,France,2083,S
Klebsiella pneumoniae|Carbapenems,2014,Croatia,327,S
Klebsiella pneumoniae|Carbapenems,2014,Hungary,611,S
Klebsiella pneumoniae|Carbapenems,2014,Ireland,351,S
Klebsiella pneumoniae|Carbapenems,2014,Iceland,0,S
Klebsiella pneumoniae|Carbapenems,2014,Italy,838,S
Klebsiella pneumoniae|Carbapenems,2014,Lithuania,152,S
Klebsiella pneumoniae|Carbapenems,2014,Luxembourg,64,S
Klebsiella pneumoniae|Carbapenems,2014,Latvia,115,S
Klebsiella pneumoniae|Carbapenems,2014,Malta,87,S
Klebsiella pneumoniae|Carbapenems,2014,Netherlands,1120,S
Klebsiella pneumoniae|Carbapenems,2014,Norway,745,S
Klebsiella pneumoniae|Carbapenems,2014,Poland,443,S
Klebsiella pneumoniae|Carbapenems,2014,Portugal,1665,S
Klebsiella pneumoniae|Carbapenems,2014,Romania,168,S
Klebsiella pneumoniae|Carbapenems,2014,Sweden,976,S
Klebsiella pneumoniae|Carbapenems,2014,Slovenia,230,S
Klebsiella pneumoniae|Carbapenems,2014,Slovakia,442,S
Klebsiella pneumoniae|Carbapenems,2014,United Kingdom,1057,S
Klebsiella pneumoniae|Carbapenems,2015,Austria,1011,S
Klebsiella pneumoniae|Carbapenems,2015,Belgium,386,S
Klebsiella pneumoniae|Carbapenems,2015,Bulgaria,92,S
Klebsiella pneumoniae|Carbapenems,2015,Cyprus,54,S
Klebsiella pneumoniae|Carbapenems,2015,Czechia,1091,S
Klebsiella pneumoniae|Carbapenems,2015,Germany,1580,S
Klebsiella pneumoniae|Carbapenems,2015,Denmark,844,S
Klebsiella pneumoniae|Carbapenems,2015,Estonia,56,S
Klebsiella pneumoniae|Carbapenems,2015,Greece,442,S
Klebsiella pneumoniae|Carbapenems,2015,Spain,1430,S
Klebsiella pneumoniae|Carbapenems,2015,Finland,658,S
Klebsiella pneumoniae|Carbapenems,2015,France,2224,S
Klebsiella pneumoniae|Carbapenems,2015,Croatia,364,S
Klebsiella pneumoniae|Carbapenems,2015,Hungary,681,S
Klebsiella pneumoniae|Carbapenems,2015,Ireland,386,S
Klebsiella pneumoniae|Carbapenems,2015,Iceland,2,S
Klebsiella pneumoniae|Carbapenems,2015,Italy,1286,S
Klebsiella pneumoniae|Carbapenems,2015,Lithuania,177,S
Klebsiella pneumoniae|Carbapenems,2015,Luxembourg,60,S
Klebsiella pneumoniae|Carbapenems,2015,Latvia,110,S
Klebsiella pneumoniae|Carbapenems,2015,Malta,82,S
Klebsiella pneumoniae|Carbapenems,2015,Netherlands,1195,S
Klebsiella pneumoniae|Carbapenems,2015,Norway,699,S
Klebsiella pneumoniae|Carbapenems,2015,Poland,652,S
Klebsiella pneumoniae|Carbapenems,2015,Portugal,2007,S
Klebsiella pneumoniae|Carbapenems,2015,Romania,178,S
Klebsiella pneumoniae|Carbapenems,2015,Sweden,899,S
Klebsiella pneumoniae|Carbapenems,2015,Slovenia,233,S
Klebsiella pneumoniae|Carbapenems,2015,Slovakia,428,S
Klebsiella pneumoniae|Carbapenems,2015,United Kingdom,958,S
Klebsiella pneumoniae|Carbapenems,2016,Austria,1187,S
Klebsiella pneumoniae|Carbapenems,2016,Belgium,649,S
Klebsiella pneumoniae|Carbapenems,2016,Bulgaria,148,S
Klebsiella pneumoniae|Carbapenems,2016,Cyprus,66,S
Klebsiella pneumoniae|Carbapenems,2016,Czechia,1092,S
Klebsiella pneumoniae|Carbapenems,2016,Germany,3048,S
Klebsiella pneumoniae|Carbapenems,2016,Denmark,1115,S
Klebsiella pneumoniae|Carbapenems,2016,Estonia,167,S
Klebsiella pneumoniae|Carbapenems,2016,Greece,388,S
Klebsiella pneumoniae|Carbapenems,2016,Spain,1613,S
Klebsiella pneumoniae|Carbapenems,2016,Finland,768,S
Klebsiella pneumoniae|Carbapenems,2016,France,2506,S
